Version;Date_measurement;RWZI_AWZI_code;RWZI_AWZI_name;RNA_per_ml;RNA_flow_per_100000
1;2020-08-02;23002;Terneuzen;0;
1;2020-08-02;21001;Walcheren;6582;
1;2020-08-02;4026;Zwolle;0;
1;2020-08-02;15005;Houtrust;1200;
1;2020-08-03;9016;Arnhem;189;
1;2020-08-03;28002;Asten;0;
1;2020-08-03;2021;Damwoude;0;
1;2020-08-03;2012;Drachten;0;
1;2020-08-03;13010;Haarlem Waarderpolder;548;
1;2020-08-03;15008;Harnaschpolder;1134;
1;2020-08-03;2022;Joure;0;
1;2020-08-03;9024;Nijmegen;603;
1;2020-08-03;5012;Oldenzaal;132;
1;2020-08-03;17011;Ridderkerk;2877;
1;2020-08-03;10009;Utrecht;750;
1;2020-08-04;15007;De Groote Lucht;406;
1;2020-08-04;5025;Den Ham;75;
1;2020-08-04;12023;Den Helder;0;
1;2020-08-04;4024;Hardenberg;0;
1;2020-08-04;25020;Kaatsheuvel;169;
1;2020-08-04;25027;Lage Zwaluwe;0;
1;2020-08-04;25017;Nieuwveer;289;
1;2020-08-04;17054;Piershil;0;
1;2020-08-04;25013;Riel;570;
1;2020-08-04;32002;Tilburg;84;
1;2020-08-04;4027;Tollebeek;186;
1;2020-08-04;12021;Wervershoof;396;
1;2020-08-04;12018;Wieringen;0;
1;2020-08-05;10027;Amersfoort;296;
1;2020-08-05;11008;Blaricum;0;
1;2020-08-05;8021;Ede;191;
1;2020-08-05;5002;Enschede;173;
1;2020-08-05;7022;Etten;69;
1;2020-08-05;13030;Leimuiden;0;
1;2020-08-05;10037;Loenen;55;
1;2020-08-05;30007;Bosscherveld;36;
1;2020-08-05;13038;Nieuwveen;571;
1;2020-08-05;30023;Panheel;0;
1;2020-08-05;30011;Simpelveld;0;
1;2020-08-05;27010;Sint-Oedenrode;0;
1;2020-08-05;30022;Susteren;0;
1;2020-08-05;30017;Venlo;41;
1;2020-08-05;30020;Venray;0;
1;2020-08-05;7016;Winterswijk;0;
1;2020-08-05;10020;Woudenberg;0;
1;2020-08-06;3010;Assen;136;
1;2020-08-06;1033;Garmerwolde;33;
1;2020-08-06;1039;Scheemda;0;
1;2020-08-06;3028;Sleen;58;
1;2020-08-06;1008;Stadskanaal;141;
1;2020-08-06;3023;Tweede Exloermond;0;
1;2020-08-07;28003;Aarle-Rixtel;322;
1;2020-08-07;8022;Apeldoorn;0;
1;2020-08-07;27008;'S Hertogenbosch;151;
1;2020-08-07;28005;Dinther;79;
1;2020-08-07;8017;Epe;164;
1;2020-08-07;6004;Lelystad;119;
1;2020-08-07;6006;Zeewolde;0;
1;2020-08-08;1034;Feerwerd;0;
1;2020-08-08;2038;Franeker;0;
1;2020-08-09;9016;Arnhem;96;
1;2020-08-09;15007;De Groote Lucht;594;
1;2020-08-09;13010;Haarlem Waarderpolder;526;
1;2020-08-09;9024;Nijmegen;111;
1;2020-08-10;12023;Den Helder;264;
1;2020-08-10;4019;Deventer;194;
1;2020-08-10;3033;Echten;210;
1;2020-08-10;5002;Enschede;353;
1;2020-08-10;2015;Gorredijk;116;
1;2020-08-10;15008;Harnaschpolder;1121;
1;2020-08-10;15005;Houtrust;946;
1;2020-08-10;4023;Kampen;288;
1;2020-08-10;2011;Leeuwarden;0;
1;2020-08-10;3027;Smilde;0;
1;2020-08-10;32002;Tilburg;310;
1;2020-08-10;4027;Tollebeek;0;
1;2020-08-10;21001;Walcheren;132;
1;2020-08-10;12021;Wervershoof;334;
1;2020-08-10;12018;Wieringen;0;
1;2020-08-10;4026;Zwolle;0;
1;2020-08-11;10027;Amersfoort;689;
1;2020-08-11;11014;Amsterdam West;1041;
1;2020-08-11;9016;Arnhem;76;
1;2020-08-11;9013;Asperen;0;
1;2020-08-11;28002;Asten;0;
1;2020-08-11;25021;Bath;350;
1;2020-08-11;9017;Bergharen;0;
1;2020-08-11;11008;Blaricum;188;
1;2020-08-11;16010;Kralingseveer;590;
1;2020-08-11;2021;Damwoude;1000;
1;2020-08-11;2012;Drachten;0;
1;2020-08-11;8021;Ede;238;
1;2020-08-11;2022;Joure;0;
1;2020-08-11;25020;Kaatsheuvel;0;
1;2020-08-11;25027;Lage Zwaluwe;385;
1;2020-08-11;13033;Leiden Zuid-West;390;
1;2020-08-11;25017;Nieuwveer;111;
1;2020-08-11;17054;Piershil;159;
1;2020-08-11;25012;Putte;0;
1;2020-08-11;17011;Ridderkerk;628;
1;2020-08-11;25013;Riel;0;
1;2020-08-11;27010;Sint-Oedenrode;0;
1;2020-08-11;10009;Utrecht;980;
1;2020-08-11;10020;Woudenberg;107;
1;2020-08-12;5025;Den Ham;0;
1;2020-08-12;10008;Driebergen;75;
1;2020-08-12;7022;Etten;243;
1;2020-08-12;4024;Hardenberg;0;
1;2020-08-12;29003;Land Van Cuijk;69;
1;2020-08-12;13030;Leimuiden;0;
1;2020-08-12;10037;Loenen;102;
1;2020-08-12;30007;Bosscherveld;235;
1;2020-08-12;13038;Nieuwveen;213;
1;2020-08-12;5012;Oldenzaal;201;
1;2020-08-12;30023;Panheel;0;
1;2020-08-12;30011;Simpelveld;122;
1;2020-08-12;3028;Sleen;0;
1;2020-08-12;30022;Susteren;40;
1;2020-08-12;30017;Venlo;228;
1;2020-08-12;30020;Venray;0;
1;2020-08-12;7016;Winterswijk;0;
1;2020-08-13;12006;Alkmaar;499;
1;2020-08-13;8022;Apeldoorn;479;
1;2020-08-13;12022;Beverwijk;243;
1;2020-08-13;8017;Epe;0;
1;2020-08-13;2038;Franeker;0;
1;2020-08-13;1033;Garmerwolde;354;
1;2020-08-13;2032;Harlingen;0;
1;2020-08-13;6004;Lelystad;448;
1;2020-08-13;6006;Zeewolde;1645;
1;2020-08-14;15007;De Groote Lucht;651;
1;2020-08-14;18006;Westerschouwen;0;
1;2020-08-15;9016;Arnhem;263;
1;2020-08-15;13010;Haarlem Waarderpolder;299;
1;2020-08-15;9024;Nijmegen;288;
1;2020-08-16;9013;Asperen;156;
1;2020-08-16;3010;Assen;130;
1;2020-08-16;28002;Asten;108;
1;2020-08-16;16010;Kralingseveer;359;
1;2020-08-16;12023;Den Helder;139;
1;2020-08-16;4019;Deventer;144;
1;2020-08-16;2038;Franeker;173;
1;2020-08-16;2015;Gorredijk;86;
1;2020-08-16;4023;Kampen;130;
1;2020-08-16;1039;Scheemda;135;
1;2020-08-16;1008;Stadskanaal;0;
1;2020-08-16;32002;Tilburg;297;
1;2020-08-16;4027;Tollebeek;193;
1;2020-08-16;3023;Tweede Exloermond;0;
1;2020-08-16;12018;Wieringen;602;
1;2020-08-16;4026;Zwolle;47;
1;2020-08-17;10027;Amersfoort;221;
1;2020-08-17;11014;Amsterdam West;361;
1;2020-08-17;11008;Blaricum;516;
1;2020-08-17;8021;Ede;110;
1;2020-08-17;29003;Land Van Cuijk;267;
1;2020-08-17;5012;Oldenzaal;90;
1;2020-08-17;10020;Woudenberg;34;
1;2020-08-18;28003;Aarle-Rixtel;114;
1;2020-08-18;25021;Bath;46;
1;2020-08-18;9017;Bergharen;0;
1;2020-08-18;2021;Damwoude;93;
1;2020-08-18;27008;'S Hertogenbosch;244;
1;2020-08-18;28005;Dinther;0;
1;2020-08-18;3033;Echten;0;
1;2020-08-18;2032;Harlingen;0;
1;2020-08-18;15008;Harnaschpolder;434;
1;2020-08-18;15005;Houtrust;320;
1;2020-08-18;25020;Kaatsheuvel;389;
1;2020-08-18;25027;Lage Zwaluwe;0;
1;2020-08-18;2011;Leeuwarden;291;
1;2020-08-18;13033;Leiden Zuid-West;204;
1;2020-08-18;10037;Loenen;196;
1;2020-08-18;25017;Nieuwveer;401;
1;2020-08-18;17054;Piershil;0;
1;2020-08-18;25012;Putte;521;
1;2020-08-18;25013;Riel;0;
1;2020-08-18;3027;Smilde;0;
1;2020-08-18;21001;Walcheren;93;
1;2020-08-19;12006;Alkmaar;171;
1;2020-08-19;8022;Apeldoorn;80;
1;2020-08-19;5025;Den Ham;0;
1;2020-08-19;10008;Driebergen;282;
1;2020-08-19;5002;Enschede;0;
1;2020-08-19;8017;Epe;0;
1;2020-08-19;7022;Etten;0;
1;2020-08-19;1033;Garmerwolde;0;
1;2020-08-19;4024;Hardenberg;34;
1;2020-08-19;6004;Lelystad;278;
1;2020-08-19;30007;Bosscherveld;215;
1;2020-08-19;30023;Panheel;0;
1;2020-08-19;17011;Ridderkerk;726;
1;2020-08-19;30011;Simpelveld;371;
1;2020-08-19;27010;Sint-Oedenrode;0;
1;2020-08-19;30022;Susteren;0;
1;2020-08-19;10009;Utrecht;410;
1;2020-08-19;30017;Venlo;73;
1;2020-08-19;30020;Venray;265;
1;2020-08-19;7016;Winterswijk;0;
1;2020-08-19;6006;Zeewolde;172;
1;2020-08-19;2022;Joure;0;
1;2020-08-19;2037;Warns;0;
1;2020-08-20;3010;Assen;0;
1;2020-08-20;13038;Nieuwveen;62;
1;2020-08-20;1039;Scheemda;0;
1;2020-08-20;23002;Terneuzen;0;
1;2020-08-20;3023;Tweede Exloermond;0;
1;2020-08-20;13030;Leimuiden;0;
1;2020-08-20;1008;Stadskanaal;0;
1;2020-08-20;12021;Wervershoof;738;
1;2020-08-21;16010;Kralingseveer;205;
1;2020-08-21;2021;Damwoude;231;
1;2020-08-21;13010;Haarlem Waarderpolder;690;
1;2020-08-21;27010;Sint-Oedenrode;0;
1;2020-08-22;32002;Tilburg;440;
1;2020-08-22;4027;Tollebeek;0;
1;2020-08-23;10027;Amersfoort;540;
1;2020-08-23;11014;Amsterdam West;1592;
1;2020-08-23;2012;Drachten;0;
1;2020-08-23;3033;Echten;0;
1;2020-08-23;8021;Ede;263;
1;2020-08-23;29003;Land Van Cuijk;82;
1;2020-08-23;5012;Oldenzaal;0;
1;2020-08-23;3028;Sleen;0;
1;2020-08-23;3027;Smilde;0;
1;2020-08-23;10009;Utrecht;773;
1;2020-08-23;10020;Woudenberg;0;
1;2020-08-24;28002;Asten;92;
1;2020-08-24;27008;'S Hertogenbosch;799;
1;2020-08-24;28005;Dinther;0;
1;2020-08-24;15008;Harnaschpolder;179;
1;2020-08-24;15005;Houtrust;413;
1;2020-08-24;10037;Loenen;60;
1;2020-08-25;28003;Aarle-Rixtel;39;
1;2020-08-25;12006;Alkmaar;94;
1;2020-08-25;6005;Almere;897;
1;2020-08-25;8022;Apeldoorn;0;
1;2020-08-25;9013;Asperen;0;
1;2020-08-25;3010;Assen;0;
1;2020-08-25;25021;Bath;331;
1;2020-08-25;12022;Beverwijk;79;
1;2020-08-25;15007;De Groote Lucht;277;
1;2020-08-25;10008;Driebergen;134;
1;2020-08-25;8017;Epe;0;
1;2020-08-25;25020;Kaatsheuvel;0;
1;2020-08-25;25027;Lage Zwaluwe;0;
1;2020-08-25;6004;Lelystad;329;
1;2020-08-25;25017;Nieuwveer;58;
1;2020-08-25;17054;Piershil;131;
1;2020-08-25;17011;Ridderkerk;529;
1;2020-08-25;25013;Riel;0;
1;2020-08-25;1039;Scheemda;0;
1;2020-08-25;1008;Stadskanaal;46;
1;2020-08-25;3023;Tweede Exloermond;0;
1;2020-08-25;21001;Walcheren;0;
1;2020-08-25;18006;Westerschouwen;0;
1;2020-08-25;6006;Zeewolde;208;
1;2020-08-26;9016;Arnhem;270;
1;2020-08-26;5025;Den Ham;0;
1;2020-08-26;12023;Den Helder;24;
1;2020-08-26;4019;Deventer;171;
1;2020-08-26;5002;Enschede;58;
1;2020-08-26;7022;Etten;0;
1;2020-08-26;2038;Franeker;0;
1;2020-08-26;4024;Hardenberg;0;
1;2020-08-26;2032;Harlingen;0;
1;2020-08-26;2022;Joure;0;
1;2020-08-26;4023;Kampen;0;
1;2020-08-26;13030;Leimuiden;0;
1;2020-08-26;30007;Bosscherveld;240;
1;2020-08-26;13038;Nieuwveen;0;
1;2020-08-26;30023;Panheel;36;
1;2020-08-26;30011;Simpelveld;47;
1;2020-08-26;3028;Sleen;0;
1;2020-08-26;30022;Susteren;443;
1;2020-08-26;30017;Venlo;292;
1;2020-08-26;2037;Warns;0;
1;2020-08-26;12021;Wervershoof;0;
1;2020-08-26;12018;Wieringen;0;
1;2020-08-26;7016;Winterswijk;0;
1;2020-08-26;4026;Zwolle;0;
1;2020-08-27;2015;Gorredijk;0;
1;2020-08-27;2011;Leeuwarden;59;
1;2020-08-27;23002;Terneuzen;59;
1;2020-08-28;6005;Almere;627;
1;2020-08-28;6003;Dronten;0;
1;2020-08-28;1033;Garmerwolde;0;
1;2020-08-28;32002;Tilburg;328;
1;2020-08-28;4027;Tollebeek;24;
1;2020-08-29;10027;Amersfoort;178;
1;2020-08-29;2021;Damwoude;0;
1;2020-08-29;8021;Ede;201;
1;2020-08-29;2038;Franeker;0;
1;2020-08-29;29003;Land Van Cuijk;165;
1;2020-08-29;5012;Oldenzaal;371;
1;2020-08-29;10020;Woudenberg;0;
1;2020-08-30;28003;Aarle-Rixtel;63;
1;2020-08-30;27008;'S Hertogenbosch;122;
1;2020-08-30;28005;Dinther;97;
1;2020-08-30;2012;Drachten;0;
1;2020-08-30;10037;Loenen;65;
1;2020-08-30;27010;Sint-Oedenrode;268;
1;2020-08-30;21001;Walcheren;0;
1;2020-08-30;18006;Westerschouwen;0;
1;2020-08-31;6005;Almere;454;
1;2020-08-31;12006;Alkmaar;110;
1;2020-08-31;8022;Apeldoorn;51;
1;2020-08-31;12022;Beverwijk;110;
1;2020-08-31;8017;Epe;0;
1;2020-08-31;15008;Harnaschpolder;262;
1;2020-08-31;15005;Houtrust;672;
1;2020-08-31;13033;Leiden Zuid-West;35;
1;2020-08-31;6004;Lelystad;158;
1;2020-08-31;10009;Utrecht;534;
1;2020-08-31;6006;Zeewolde;41;
1;2020-09-01;11014;Amsterdam West;719;
1;2020-09-01;9013;Asperen;0;
1;2020-09-01;3001;Beilen;0;
1;2020-09-01;9017;Bergharen;50;
1;2020-09-01;12023;Den Helder;83;
1;2020-09-01;4019;Deventer;0;
1;2020-09-01;10008;Driebergen;208;
1;2020-09-01;3033;Echten;40;
1;2020-09-01;5002;Enschede;148;
1;2020-09-01;2015;Gorredijk;100;
1;2020-09-01;2022;Joure;0;
1;2020-09-01;4023;Kampen;62;
1;2020-09-01;2011;Leeuwarden;174;
1;2020-09-01;13030;Leimuiden;35;
1;2020-09-01;3014;Meppel;0;
1;2020-09-01;13038;Nieuwveen;0;
1;2020-09-01;9024;Nijmegen;77;
1;2020-09-01;17054;Piershil;0;
1;2020-09-01;4021;Raalte;0;
1;2020-09-01;17011;Ridderkerk;386;
1;2020-09-01;1039;Scheemda;0;
1;2020-09-01;3027;Smilde;0;
1;2020-09-01;4020;Steenwijk;0;
1;2020-09-01;2037;Warns;0;
1;2020-09-01;12021;Wervershoof;0;
1;2020-09-01;4026;Zwolle;152;
1;2020-09-02;9016;Arnhem;134;
1;2020-09-02;3010;Assen;91;
1;2020-09-02;28002;Asten;0;
1;2020-09-02;7022;Etten;0;
1;2020-09-02;13010;Haarlem Waarderpolder;92;
1;2020-09-02;16010;Kralingseveer;319;
1;2020-09-02;30007;Bosscherveld;416;
1;2020-09-02;30023;Panheel;0;
1;2020-09-02;30011;Simpelveld;0;
1;2020-09-02;3028;Sleen;0;
1;2020-09-02;1008;Stadskanaal;104;
1;2020-09-02;30022;Susteren;37;
1;2020-09-02;23002;Terneuzen;0;
1;2020-09-02;3023;Tweede Exloermond;0;
1;2020-09-02;30017;Venlo;337;
1;2020-09-02;30020;Venray;0;
1;2020-09-02;7016;Winterswijk;0;
1;2020-09-03;25001;Rijen;33;
1;2020-09-03;6003;Dronten;50;
1;2020-09-03;1033;Garmerwolde;144;
1;2020-09-03;25020;Kaatsheuvel;180;
1;2020-09-03;25013;Riel;262;
1;2020-09-03;4027;Tollebeek;53;
1;2020-09-03;25003;Waalwijk;55;
1;2020-09-04;8021;Ede;0;
1;2020-09-04;10020;Woudenberg;0;
1;2020-09-04;29003;Land Van Cuijk;0;
1;2020-09-04;28002;Asten;37;
1;2020-09-04;25008;Ossendrecht;58;
1;2020-09-04;25012;Putte;187;
1;2020-09-04;5012;Oldenzaal;129;
1;2020-09-04;10027;Amersfoort;210;
1;2020-09-04;28006;Vinkel;373;
1;2020-09-04;11010;Weesp;126;
1;2020-09-04;11004;Hilversum;363;
1;2020-09-04;11012;Huizen;509;
1;2020-09-04;11013;Horstermeer;655;
1;2020-09-05;27008;'S Hertogenbosch;0;
1;2020-09-05;5025;Den Ham;0;
1;2020-09-05;4024;Hardenberg;0;
1;2020-09-05;4025;Dalfsen;0;
1;2020-09-05;4018;Heino;0;
1;2020-09-05;4030;Hessenpoort;0;
1;2020-09-05;9017;Bergharen;0;
1;2020-09-05;9027;Druten;0;
1;2020-09-05;9010;Groesbeek;0;
1;2020-09-05;1046;Bellingwolde;0;
1;2020-09-05;1027;Oude Pekela;0;
1;2020-09-05;1040;Vriescheloo;0;
1;2020-09-05;4021;Raalte;14;
1;2020-09-05;9020;Overasselt;29;
1;2020-09-05;28003;Aarle-Rixtel;77;
1;2020-09-05;9030;Maasbommel;78;
1;2020-09-05;10031;Breukelen;82;
1;2020-09-05;4006;Olst;192;
1;2020-09-05;10036;Houten;180;
1;2020-09-05;10001;Zeist;122;
1;2020-09-05;28005;Dinther;149;
1;2020-09-05;10003;De Bilt;118;
1;2020-09-05;9039;Dreumel;244;
1;2020-09-05;10034;Ronde Venen;140;
1;2020-09-05;11006;Uithoorn;207;
1;2020-09-05;10037;Loenen;233;
1;2020-09-05;11005;Amstelveen;556;
1;2020-09-06;9029;Aalst;0;
1;2020-09-06;17016;Alblasserdam;0;
1;2020-09-06;12006;Alkmaar;676;
1;2020-09-06;6005;Almere;1423;
1;2020-09-06;13049;Alphen Kerk En Zanen;219;
1;2020-09-06;13035;Alphen Noord;934;
1;2020-09-06;17004;Ammerstol;99;
1;2020-09-06;8022;Apeldoorn;96;
1;2020-09-06;12014;Beemster;412;
1;2020-09-06;17002;Bergambacht;0;
1;2020-09-06;17068;Berkenwoude;144;
1;2020-09-06;12022;Beverwijk;590;
1;2020-09-06;27011;Biest-Houtakker;711;
1;2020-09-06;13042;Bodegraven;197;
1;2020-09-06;17074;Den Bommel;7;
1;2020-09-06;25023;Dongemond;72;
1;2020-09-06;8017;Epe;98;
1;2020-09-06;9037;Gorinchem;310;
1;2020-09-06;17065;Groot-Ammers;34;
1;2020-09-06;9040;Haaften;0;
1;2020-09-06;27009;Haaren;195;
1;2020-09-06;13012;Haarlem Schalkwijk;443;
1;2020-09-06;27005;Hapert;2124;
1;2020-09-06;17026;Hardinxveld-Giessendam;0;
1;2020-09-06;17062;Heenvliet;0;
1;2020-09-06;12001;Heiloo;0;
1;2020-09-06;13041;Katwijk;102;
1;2020-09-06;12016;Katwoude;189;
1;2020-09-06;13046;Leiden Noord;4386;
1;2020-09-06;13033;Leiden Zuid-West;30;
1;2020-09-06;6004;Lelystad;920;
1;2020-09-06;17075;Ooltgensplaat;0;
1;2020-09-06;17040;Oostvoorne;81;
1;2020-09-06;17013;Papendrecht;204;
1;2020-09-06;17057;Rozenburg;307;
1;2020-09-06;27010;Sint-Oedenrode;319;
1;2020-09-06;17052;Sliedrecht;165;
1;2020-09-06;27006;Soerendonk;0;
1;2020-09-06;13048;Waddinxveen-Randenburg;175;
1;2020-09-06;14002;Woerden;5752;
1;2020-09-06;12010;Zaandam-Oost;710;
1;2020-09-06;6006;Zeewolde;349;
1;2020-09-07;4019;Deventer;;0
1;2020-09-07;30016;Heugem;;0
1;2020-09-07;30005;Weert;;0
1;2020-09-07;10025;Bunnik;;0
1;2020-09-07;15004;Nieuwe Waterweg;;0
1;2020-09-07;9026;Dodewaard;;0
1;2020-09-07;1034;Feerwerd;;0
1;2020-09-07;1031;Gaarkeuken;;0
1;2020-09-07;17048;Goedereede;;0
1;2020-09-07;13030;Leimuiden;;0
1;2020-09-07;10038;Lopik;;0
1;2020-09-07;9042;Millingen Aan De Rijn;;0
1;2020-09-07;25017;Nieuwveer;;0
1;2020-09-07;13047;Nieuwe Wetering;;0
1;2020-09-07;10032;Oudewater;;0
1;2020-09-07;9015;Valburg;;0
1;2020-09-07;25014;Waspik;;0
1;2020-09-07;10029;Wijk Bij Duurstede;;0
1;2020-09-07;9032;Zetten;;0
1;2020-09-07;4026;Zwolle;;765385956990
1;2020-09-07;26005;Sleeuwijk;;849707884928
1;2020-09-07;30018;Meijel;;840592744467
1;2020-09-07;30024;Roermond;;960070908571
1;2020-09-07;30025;Gennep;;1009584322797
1;2020-09-07;25019;Chaam;;1136770041421
1;2020-09-07;30003;Limmel;;1351948967965
1;2020-09-07;1029;Leek;;4656096843100
1;2020-09-07;12026;Oosthuizen;;1472656172911
1;2020-09-07;4023;Kampen;;1554047567609
1;2020-09-07;13038;Nieuwveen;;2103424265692
1;2020-09-07;9038;Gendt;;2201160218046
1;2020-09-07;12013;Geestmerambacht;;2230941162562
1;2020-09-07;25001;Rijen;;2715602590283
1;2020-09-07;17055;Middelharnis;;2879448463865
1;2020-09-07;17056;Oude Tonge;;2983602405064
1;2020-09-07;25020;Kaatsheuvel;;4195251269952
1;2020-09-07;15008;Harnaschpolder;;5302641044359
1;2020-09-07;12021;Wervershoof;;5475028126026
1;2020-09-07;25003;Waalwijk;;5695341709884
1;2020-09-07;13023;Noordwijk;;6036691519792
1;2020-09-07;12023;Den Helder;;6500175798600
1;2020-09-07;1032;Marum;;8072862875094
1;2020-09-07;16010;Kralingseveer;;7904022151855
1;2020-09-07;16009;Kortenoord;;7753393292017
1;2020-09-07;13004;Heemstede;;10924992003503
1;2020-09-07;25026;Baarle-Nassau;;11016163398373
1;2020-09-07;16011;Groenedijk;;12706859002312
1;2020-09-07;10024;Montfoort;;13761071396619
1;2020-09-07;10012;De Meern;;13656985742838
1;2020-09-07;15007;De Groote Lucht;;14343960592170
1;2020-09-07;17076;Schelluinen;;16216779406710
1;2020-09-07;31005;Westpoort;;15900594984648
1;2020-09-07;11014;Amsterdam West;;17808087329876
1;2020-09-07;10035;Rhenen;;21865992813708
1;2020-09-07;15005;Houtrust;;29098446568863
1;2020-09-08;1039;Scheemda;;0
1;2020-09-08;2025;Akkrum;;0
1;2020-09-08;2020;Ameland;;0
1;2020-09-08;3001;Beilen;;0
1;2020-09-08;2029;Birdaard;;0
1;2020-09-08;3033;Echten;;0
1;2020-09-08;3022;Emmen;;0
1;2020-09-08;3034;Coevorden;;0
1;2020-09-08;2015;Gorredijk;;0
1;2020-09-08;2036;Grouw;;0
1;2020-09-08;2019;Kootstertille;;0
1;2020-09-08;3014;Meppel;;0
1;2020-09-08;2002;Oosterwolde;;0
1;2020-09-08;30013;Rimburg;;0
1;2020-09-08;2041;Schiermonnikoog;;0
1;2020-09-08;3028;Sleen;;0
1;2020-09-08;2026;Terschelling;;0
1;2020-09-08;2040;Vlieland;;0
1;2020-09-08;2037;Warns;;0
1;2020-09-08;30019;Wijlre;;0
1;2020-09-08;2016;Wolvega;;0
1;2020-09-08;13039;Gouda;;0
1;2020-09-08;25027;Lage Zwaluwe;;0
1;2020-09-08;9043;Lienden;;0
1;2020-09-08;30023;Panheel;;0
1;2020-09-08;30022;Susteren;;0
1;2020-09-08;13003;Velsen;;0
1;2020-09-08;5004;Vriezenveen;;0
1;2020-09-08;30015;Hoensbroek;;0
1;2020-09-08;2013;Burgum;;667170236654
1;2020-09-08;30014;Kerkrade;;737878458209
1;2020-09-08;4020;Steenwijk;;898599493886
1;2020-09-08;30011;Simpelveld;;1029397546941
1;2020-09-08;9034;Eck En Wiel;;1084758554882
1;2020-09-08;14003;Leidsche Rijn;;1832114470940
1;2020-09-08;5002;Enschede;;1968376087625
1;2020-09-08;2038;Franeker;;2131247275697
1;2020-09-08;2031;Heerenveen;;2154767273178
1;2020-09-08;1045;Veendam;;2183796227477
1;2020-09-08;2012;Drachten;;2356709700125
1;2020-09-08;2032;Harlingen;;2533921970991
1;2020-09-08;17054;Piershil;;2922527038373
1;2020-09-08;2028;Dokkum;;3123758086276
1;2020-09-08;2021;Damwoude;;3337207018003
1;2020-09-08;17043;Strijen;;3968239072592
1;2020-09-08;17041;Hellevoetsluis;;4295670654440
1;2020-09-08;25013;Riel;;4349368263360
1;2020-09-08;30020;Venray;;4440577727707
1;2020-09-08;27003;Eindhoven;;4590304669987
1;2020-09-08;30017;Venlo;;4946372308871
1;2020-09-08;2030;Workum;;4967089182132
1;2020-09-08;2022;Joure;;5387321615632
1;2020-09-08;2027;Lemmer;;5760664124585
1;2020-09-08;17029;Vianen;;5626133140761
1;2020-09-08;17045;Oud-Beijerland;;5873998758890
1;2020-09-08;2024;Sloten;;5926056897390
1;2020-09-08;13010;Haarlem Waarderpolder;;6064292171096
1;2020-09-08;2017;Sint Annaparochie;;6556502581506
1;2020-09-08;30007;Bosscherveld;;7179136939748
1;2020-09-08;9016;Arnhem;;11519512681565
1;2020-09-08;2011;Leeuwarden;;10401395068414
1;2020-09-08;13005;Zwanenburg;;11394383530504
1;2020-09-08;17066;Numansdorp;;11547097888160
1;2020-09-08;17078;Zwijndrecht;;12098457043011
1;2020-09-08;9024;Nijmegen;;12343348490060
1;2020-09-08;13044;Zwaanshoek;;13918160746291
1;2020-09-08;10028;Nieuwegein;;14582945380350
1;2020-09-08;17079;Barendrecht;;14635739213659
1;2020-09-08;17044;Dordrecht;;20253285796394
1;2020-09-08;2023;Bolsward;;28259653827582
1;2020-09-09;3031;Gieten;;0
1;2020-09-09;1026;Hoogezand;;0
1;2020-09-09;1038;Scheve Klap;;0
1;2020-09-09;3023;Tweede Exloermond;;0
1;2020-09-09;4022;Holten;;0
1;2020-09-09;7015;Lichtenvoorde;;0
1;2020-09-09;7021;Olburgen;;0
1;2020-09-09;7014;Ruurlo;;0
1;2020-09-09;1008;Stadskanaal;;0
1;2020-09-09;9013;Asperen;;0
1;2020-09-09;9031;Beesd;;0
1;2020-09-09;8019;Bennekom;;0
1;2020-09-09;17061;Dokhaven;;0
1;2020-09-09;4005;Genemuiden;;0
1;2020-09-09;5012;Oldenzaal;;0
1;2020-09-09;5023;Nijverdal;;0
1;2020-09-09;5022;Rijssen;;0
1;2020-09-09;25016;Nieuw-Vossemeer;;643720435419
1;2020-09-09;27004;Boxtel;;1047068166779
1;2020-09-09;7017;Varsseveld;;1156348335429
1;2020-09-09;3032;Dieverbrug;;1272080257511
1;2020-09-09;7018;Dinxperlo;;1674002375086
1;2020-09-09;7016;Winterswijk;;1838861793317
1;2020-09-09;25025;Halsteren;;2115506763660
1;2020-09-09;7002;Aalten;;2040060976640
1;2020-09-09;25028;Dinteloord;;2053344505161
1;2020-09-09;4021;Raalte;;3394610795272
1;2020-09-09;3010;Assen;;3636784161120
1;2020-09-09;33001;Foxhol;;3758260005765
1;2020-09-09;6003;Dronten;;3888581536657
1;2020-09-09;10008;Driebergen;;4189808083994
1;2020-09-09;9012;Geldermalsen;;5186640432256
1;2020-09-09;7022;Etten;;5797289331900
1;2020-09-09;7023;Haarlo;;5806936079685
1;2020-09-09;25012;Putte;;6032686729893
1;2020-09-09;17077;Spijkenisse;;6542758383922
1;2020-09-09;17011;Ridderkerk;;8323106457346
1;2020-09-09;1010;Ter Apel;;9641109573133
1;2020-09-09;17063;Leerdam;;11676395223831
1;2020-09-09;5019;Almelo-Vissedijk;;10243342953339
1;2020-09-09;25029;Willemstad;;10870316441125
1;2020-09-09;17070;Hoogvliet;;15520020873116
1;2020-09-09;9019;Culemborg;;16889221834235
1;2020-09-09;10009;Utrecht;;22160137481683
1;2020-09-09;32002;Tilburg;;27268254105355
1;2020-09-09;7019;Zutphen;;27782796402171
1;2020-09-09;4027;Tollebeek;;40138907233944
1;2020-09-10;4017;Vollenhove;;0
1;2020-09-10;10021;Veenendaal;;1316571758508
1;2020-09-10;1033;Garmerwolde;;1594858719250
